		0	Ref. ID temp (Integer starting from 1 and counting upwards)	SAM_Position	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	buffer
1	72	Emre Arkan et al.	20	0	2021/3/1	Materials Science in Semiconductor Processing	SLG | ITO | EA-54 | Perovskite | PCBM-60 | Ca | Ag	0.07		pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-60	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.5	FALSE		2	Spin-coating	Liquid	N2	DMF; DMSO >> IPA	92; 8  >> 1	FALSE	100	10	FALSE	EA-54	Undoped	CBD	Ca | Ag	20 | 100	Evaporation | Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.982	17.95	0.6364	11.22	0.973	19.3	0.5737	10.77					buffer
1	73	Emre Arkan et al.	20	0	2021/3/1	Materials Science in Semiconductor Processing	SLG | ITO | EA-58 | Perovskite | PCBM-60 | Ca | Ag	0.07		pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-60	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.5	FALSE		2	Spin-coating	Liquid	N2	DMF; DMSO >> IPA	92; 8  >> 1	FALSE	100	10	FALSE	EA-58	Undoped	CBD	Ca | Ag	20 | 100	Evaporation | Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.967	18.56	0.7637	13.71	0.953	18.62	0.7512	13.33					buffer
1	74	Emre Arkan et al.	20	0	2021/3/1	Materials Science in Semiconductor Processing	SLG | ITO | EA-63 | Perovskite | PCBM-60 | Ca | Ag	0.07		pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-60	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.5	FALSE		2	Spin-coating	Liquid	N2	DMF; DMSO >> IPA	92; 8  >> 1	FALSE	100	10	FALSE	EA-63	Undoped	CBD	Ca | Ag	20 | 100	Evaporation | Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.021	18.13	0.6071	11.24	1.013	19.02	0.5558	10.71					buffer
1	75	Jinyoung Han et al.	22	0	2019/12/21	Journal of Materials Chemistry A	SLG | ITO | ZnO | MBA | Perovskite | Spiro-MeOTAD | Au	0.06		nip	FALSE	FALSE	FALSE	0	SLG | ITO	ZnO	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.5	FALSE		1	Spin-coating	Liquid	Unknown	DMSO; GBL	1; 1	TRUE	100	60	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE		FALSE	100	1.205	20	0.72	17.5	1.12	22.13	0.72	17.5					buffer
1	76	Jinyoung Han et al.	22	0	2019/12/21	Journal of Materials Chemistry A	SLG | ITO | ZnO | DMBA | Perovskite | Spiro-MeOTAD | Au	0.06		nip	FALSE	FALSE	FALSE	0	SLG | ITO	ZnO	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.5	FALSE		1	Spin-coating	Liquid	Unknown	DMSO; GBL	1; 1	TRUE	100	60	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	18	FALSE	100	1	20.35	0.5764	11.71	1	20.35	0.5764	11.71					buffer
1	77	Jinyoung Han et al.	22	0	2019/12/21	Journal of Materials Chemistry A	SLG | ITO | ZnO | TMBA | Perovskite | Spiro-MeOTAD | Au	0.06		nip	FALSE	FALSE	FALSE	0	SLG | ITO	ZnO	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.5	FALSE		1	Spin-coating	Liquid	Unknown	DMSO; GBL	1; 1	TRUE	100	60	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	18	FALSE	100	1	20.35	0.5764	11.71	1	20.35	0.5764	11.71					buffer
1	81	Abrusci et al.	24	0	2013/6/17	Nano Letters	SLG | FTO | TiO2-c | TiO2-mp | C60-SAM | Perovskite | Spiro-MeOTAD | Ag	0.09		nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	CH3NH3PbI3-xClx	FALSE	FALSE	1.6	FALSE		1	Spin-coating	Liquid	Air	DMF	1	FALSE	100	45	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Ag	150	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.84	19.6	0.72	11.7	0.84	19.6	0.72	11.7					buffer
1	82	C¸ isem Kırbıyık et al.	27	0	2017/6/17	Applied Surface Science	SLG | FTO | c-TiO2 | 1-OMe | Perovskite | P3HT | MoO3 | Ag		0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	c-TiO2 | 1-OMe	Spin-coating | CBD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	GBL	1	TRUE	85	15	FALSE	P3HT | MoO3	Undoped	Spin-coating >> Evaporation	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.948	21.761	0.549	11.34	0.889	22.865	0.462	9.39					buffer
1	83	C¸ isem Kırbıyık et al.	27	0	2017/6/17	Applied Surface Science	SLG | FTO | c-TiO2 | 2-OMe | Perovskite | P3HT | MoO3 | Ag		0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	c-TiO2 | 2-OMe	Spin-coating | CBD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	GBL	1	TRUE	85	15	FALSE	P3HT | MoO3	Undoped	Spin-coating >> Evaporation	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.957	19.183	0.591	10.85	0.854	19.57	0.506	8.47					buffer
1	84	C¸ isem Kırbıyık et al.	27	0	2017/6/17	Applied Surface Science	SLG | FTO | c-TiO2 | 3-OMe | Perovskite | P3HT | MoO3 | Ag		0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	c-TiO2 | 3-OMe	Spin-coating | CBD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	GBL	1	TRUE	85	15	FALSE	P3HT | MoO3	Undoped	Spin-coating >> Evaporation	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.939	19.077	0.582	10.43	0.792	19.153	0.463	7.01					buffer
1	85	Kittiwut Chaisan et al.	28	0	2018/11/17	Journal of Materials Science: Materials in Electronics	SLG | FTO | c-TiO2 | TIO2-mp | APA | Perovskite | P3HT | Ag	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	c-TiO2 | TIO2-mp | APA	Spin-coating | Spin-coating | CBD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.5	FALSE		2	Spin-coating >> Spin-coating	Liquid >> Liquid	N2 >> N2	DMF >> IPA	1 >> 1 	FALSE	70 >> 100	10 >> 15	FALSE	P3HT	Undoped	Spin-coating	Ag		Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.851	15.56	0.663	8.78	0.851	15.56	0.663	8.78					buffer
1	86	Kittiwut Chaisan et al.	28	0	2018/11/17	Journal of Materials Science: Materials in Electronics	SLG | FTO | c-TiO2 | TIO2-mp | ABA | Perovskite | P3HT | Ag	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	c-TiO2 | TIO2-mp | APA	Spin-coating | Spin-coating | CBD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.5	FALSE		2	Spin-coating >> Spin-coating	Liquid >> Liquid	N2 >> N2	DMF >> IPA	1 >> 1	FALSE	70 >> 100	10 >> 15	FALSE	P3HT	Undoped	Spin-coating	Ag		Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.786	14.73	0.608	7.04	0.786	14.73	0.608	7.04					buffer
1	87	Seid Yimer Abate et al.	29	0	2019/12/8	Organic Electronics	SLG | FTO | c-TiO2 | mp-TiO2 | IMPA | Perovskite | Spiro-MeOTAD | Ag		0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	 c-TiO2 | mp-TiO2 | IMPA	Spin-coating | Spin-coating | CBD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF;DMSO	630;72	TRUE	70 >> 100	1 >> 5	FALSE	Spiro-OMeTAD	Li-TFSI	Spin-coating	Ag	80	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.96	23.59	0.6713	15.21	0.95	23.15	0.6798	14.95					buffer
1	88	Seid Yimer Abate et al.	29	0	2019/12/8	Organic Electronics	SLG | FTO | c-TiO2 | mp-TiO2 | IBPA | Perovskite | Spiro-MeOTAD | Ag		0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	 c-TiO2 | mp-TiO2 | IBPA	Spin-coating | Spin-coating | CBD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF;DMSO	630;72	TRUE	70 >> 100	1 >> 5	FALSE	Spiro-OMeTAD	Li-TFSI	Spin-coating	Ag	80	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.94	21.75	0.6762	13.83	0.94	21.5	0.6743	13.63					buffer
1	89	Seid Yimer Abate et al.	29	0	2019/12/8	Organic Electronics	SLG | FTO | c-TiO2 | mp-TiO2 | IHPA | Perovskite | Spiro-MeOTAD | Ag		0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	 c-TiO2 | mp-TiO2 | IHPA	Spin-coating | Spin-coating | CBD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF;DMSO	630;72	TRUE	70 >> 100	1 >> 5	FALSE	Spiro-OMeTAD	Li-TFSI	Spin-coating	Ag	80	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.92	20.64	0.5813	11.04	0.91	21.34	0.5508	10.7					buffer
1	90	Seid Yimer Abate et al.	29	0	2019/12/8	Organic Electronics	SLG | FTO | c-TiO2 | mp-TiO2 | BPA | Perovskite | Spiro-MeOTAD | Ag		0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	 c-TiO2 | mp-TiO2 | BPA	Spin-coating | Spin-coating | CBD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF;DMSO	630;72	TRUE	70 >> 100	1 >> 5	FALSE	Spiro-OMeTAD	Li-TFSI	Spin-coating	Ag	80	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.9	20.55	0.63	11.65	0.9	20.49	0.5219	9.63					buffer
1	91	Seid Yimer Abate et al.	29	0	2019/12/8	Organic Electronics	SLG | FTO | c-TiO2 | mp-TiO2 | APPA | Perovskite | Spiro-MeOTAD | Ag		0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	 c-TiO2 | mp-TiO2 | APPA	Spin-coating | Spin-coating | CBD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF;DMSO	630;72	TRUE	70 >> 100	1 >> 5	FALSE	Spiro-OMeTAD	Li-TFSI	Spin-coating	Ag	80	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.94	22.93	0.6427	13.85	0.95	22.36	0.6378	13.55					buffer
1	92	Seid Yimer Abate et al.	29	0	2019/12/8	Organic Electronics	SLG | FTO | c-TiO2 | mp-TiO2 | TFBPA | Perovskite | Spiro-MeOTAD | Ag		0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	 c-TiO2 | mp-TiO2 | TFBPA	Spin-coating | Spin-coating | CBD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF;DMSO	630;72	TRUE	70 >> 100	1 >> 5	FALSE	Spiro-OMeTAD	Li-TFSI	Spin-coating	Ag	80	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.98	23.24	0.7067	16.09	0.98	23.47	0.6939	15.96					buffer
1	93	Tao Zhu et al.	30	0	2019/12/9	ACS Applied Materials	SLG | FTO | c-TiO2 | mp-TiO2 | CBA | Perovskite | Spiro-MeOTAD | Au		0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	c-TiO2 | mp-TiO2 | CBA	Spin-coating | Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.08FA0.80MA0.12Pb(I0.88Br0.12)3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	Air	DMF;DMSO	39;11	TRUE	105	60	FALSE	Spiro-OMeTAD	Undoped	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.101	24.25	0.7981	21.35	1.086	24.26	0.7059	18.6					buffer
1	94	Tao Zhu et al.	30	0	2019/12/9	ACS Applied Materials	SLG | FTO | c-TiO2 | mp-TiO2 | MBA | Perovskite | Spiro-MeOTAD | Au		0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	c-TiO2 | mp-TiO2 | MBA	Spin-coating | Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.08FA0.80MA0.12Pb(I0.88Br0.12)3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	Air	DMF;DMSO	39;11	TRUE	105	60	FALSE	Spiro-OMeTAD	Undoped	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.094	23.87	0.7929	20.73	1.068	23.85	0.657	16.73					buffer
1	95	Tao Zhu et al.	30	0	2019/12/9	ACS Applied Materials	SLG | FTO | c-TiO2 | mp-TiO2 | β-ALA | Perovskite | Spiro-MeOTAD | Au		0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	c-TiO2 | mp-TiO2 | β-ALA	Spin-coating | Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.08FA0.80MA0.12Pb(I0.88Br0.12)3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	Air	DMF;DMSO	39;11	TRUE	105	60	FALSE	Spiro-OMeTAD	Undoped	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.096	23.1	0.7669	19.43	1.075	23.1	0.6842	16.99					buffer
1	96	Tao Zhu et al.	30	0	2019/12/9	ACS Applied Materials	SLG | FTO | c-TiO2 | mp-TiO2 | NBA | Perovskite | Spiro-MeOTAD | Au		0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	c-TiO2 | mp-TiO2 | NBA	Spin-coating | Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.08FA0.80MA0.12Pb(I0.88Br0.12)3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	Air	DMF;DMSO	39;11	TRUE	105	60	FALSE	Spiro-OMeTAD	Undoped	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.696	4.19	0.3786	1.11	0.702	3.49	0.4128	1.01					buffer
1	97	Tianran Liu et al.	31	0	2022/9/22	ACS Energy Letter	SLG | FTO | TiO2 | C0 | Perovskite | Spiro-OMeTAD | Au	0.16	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2 | C0	Spin-coating | CBD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	CsPbI3	TRUE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF	1	FALSE	215	4.5	FALSE	Spiro-OMeTAD	Li-TFSI	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.06	20.3	0.75	16.1	1.06	20.3	0.75	16.1					buffer
1	98	Tianran Liu et al.	31	0	2022/9/22	ACS Energy Letter	SLG | FTO | TiO2 | C1 | Perovskite | Spiro-OMeTAD | Au	0.16	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2 | C1	Spin-coating | CBD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	CsPbI3	TRUE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF	1	FALSE	215	4.5	FALSE	Spiro-OMeTAD	Li-TFSI	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.1	20.6	0.76	17.3	1.1	20.6	0.76	17.3					buffer
1	99	Tianran Liu et al.	31	0	2022/9/22	ACS Energy Letter	SLG | FTO | TiO2 | C2 | Perovskite | Spiro-OMeTAD | Au	0.16	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2 | C2	Spin-coating | CBD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	CsPbI3	TRUE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF	1	FALSE	215	4.5	FALSE	Spiro-OMeTAD	Li-TFSI	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.18	20.8	0.82	20.1	1.18	20.8	0.82	20.1					buffer
1	100	Zijing Chen et al.	32	0	2022/11/29	Advanced Energy Materials	SLG | FTO | c-TiO2 | TiO2 | PCBA | Perovskite | spiro-OMeTAD | Au	0.08912	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	c-TiO2 | TiO2 | PCBA	Spin-coating | Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.028FA0.971Pb(I0.028Br0.971)3	FALSE			FALSE		1	Spin-coating	Liquid	N2			TRUE				Spiro-OMeTAD	Li-TFSI	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.13	25.3	0.818	23.42	1.105	25.2	0.76	21.16					buffer
1	101	Zijing Chen et al.	32	0	2022/11/29	Advanced Energy Materials	SLG | FTO | c-TiO2 | TiO2 | C-PCBA | Perovskite | spiro-OMeTAD | Au	0.08912	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	c-TiO2 | TiO2 | C-PCBA	Spin-coating | Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.028FA0.971Pb(I0.028Br0.971)3	FALSE			FALSE		1	Spin-coating	Liquid	N2			TRUE				Spiro-OMeTAD	Li-TFSI	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.148	26.1	0.828	24.81	1.14	25.8	0.83	24.41					buffer
1	102	Zijing Chen et al.	32	0	2022/11/29	Advanced Energy Materials	SLG | FTO | c-TiO2 | TiO2 | CPTPB | Perovskite | spiro-OMeTAD | Au	0.08912	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	c-TiO2 | TiO2 | CBTPB	Spin-coating | Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.028FA0.971Pb(I0.028Br0.971)3	FALSE			FALSE		1	Spin-coating	Liquid	N2			TRUE				Spiro-OMeTAD	Li-TFSI	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.11	25.2	0.786	21.99	1.083	25.3	0.709	19.44					buffer
1	103	Anizelli et al.	33	-1	2020/4/12	Solar Energy	SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag		0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-60 | BCP	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.1FA0.2MA0.7Pb(I0.64Br0.36)3	FALSE	FALSE	1.59	FALSE	Literature	1	Spin-coating	Liquid	N2	DMF	1	TRUE	100	60	FALSE	NiO-c		Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.06	18.5	0.67	13.1	1.05	18.5	0.7	13.6					buffer
1	104	Anizelli et al.	33	0	2020/4/12	Solar Energy	SLG | ITO | NiO-c | EPA | Perovskite | PCBM-60 | BCP | Ag		0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-60 | BCP	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.1FA0.2MA0.7Pb(I0.64Br0.36)3	FALSE	FALSE	1.59	FALSE	Literature	1	Spin-coating	Liquid	N2	DMF	1	TRUE	100	60	FALSE	NiO-c | EPA		Spin-coating | Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.03	19.5	0.65	13	1.01	19.8	0.64	12.9					buffer
1	105	Anizelli et al.	33	0	2020/4/12	Solar Energy	SLG | ITO | NiO-c | BBA | Perovskite | PCBM-60 | BCP | Ag		0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-60 | BCP	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.1FA0.2MA0.7Pb(I0.64Br0.36)3	FALSE	FALSE	1.59	FALSE	Literature	1	Spin-coating	Liquid	N2	DMF	1	TRUE	100	60	FALSE	NiO-c | BBA		Spin-coating | Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.01	17.6	0.66	11.8	0.99	17.7	0.72	12.6					buffer
1	107	Anizelli et al.	33	0	2020/4/12	Solar Energy	SLG | ITO | SnO2-np | EPA | Perovskite | Spiro-MeOTAD | Au		0	nip	FALSE	FALSE	FALSE	0	SLG | ITO	SnO2-np | EPA	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.1FA0.2MA0.7Pb(I0.64Br0.36)3	FALSE	FALSE	1.59	FALSE	Literature	1	Spin-coating	Liquid	N2	DMF	1	TRUE	100	60	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.03	16.7	0.46	7.9	1.06	16.5	0.5	8.7					buffer
1	108	Anizelli et al.	33	0	2020/4/12	Solar Energy	SLG | ITO | SnO2-np | BBA | Perovskite | Spiro-MeOTAD | Au			nip	FALSE	FALSE	FALSE	0	SLG | ITO	SnO2-np | BBA	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.1FA0.2MA0.7Pb(I0.64Br0.36)3	FALSE	FALSE	1.59	FALSE	Literature	1	Spin-coating	Liquid	N2	DMF	1	TRUE	100	60	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.96	16.4	0.63	9.9	0.91	18.6	0.55	9.3					buffer
1	109	Shi et al.	34	-1	2021/3/15	Solar RRL	SLG | FTO | SnO2-np | Perovskite | Spiro-MeOTAD | Au			nip	FALSE	FALSE	FALSE	0	SLG | FTO	SnO2-np	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.1FA0.81MA0.09Pb(I0.9Br0.1)3	FALSE	FALSE		FALSE	Literature	2	Spin-coating	Liquid	N2	DMF; DMSO	19; 1	TRUE	70; 150	1; 15	FALSE	Spiro-MeOTAD	FK209; Li-TFS; TBP	Spin-coating	Au	50	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.054	22.14	0.713	16.62	1.054	22.14	0.713	16.62					buffer
1	110	Shi et al.	34	0	2021/3/15	Solar RRL	SLG | FTO | SnO2-np | MPTMS | Perovskite | Spiro-MeOTAD | Au			nip	FALSE	FALSE	FALSE	0	SLG | FTO	SnO2-np	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.1FA0.81MA0.09Pb(I0.9Br0.1)3	FALSE	FALSE		FALSE	Literature	2	Spin-coating	Liquid	N2	DMF; DMSO	19; 1	TRUE	70; 150	1; 15	FALSE	Spiro-MeOTAD	FK209; Li-TFS; TBP	Spin-coating	Au	50	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.087	22.27	0.7328	17.73	1.087	22.27	0.7328	17.73					buffer
1	111	Shi et al.	34	0	2021/3/15	Solar RRL	SLG | FTO | SnO2-np | MPTMS | Perovskite | Spiro-MeOTAD | Au			nip	FALSE	FALSE	FALSE	0	SLG | FTO	SnO2-np	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.1FA0.81MA0.09Pb(I0.9Br0.1)3	FALSE	FALSE		FALSE	Literature	2	Spin-coating	Liquid	N2	DMF; DMSO	19; 1	TRUE	70; 150	1; 15	FALSE	Spiro-MeOTAD	FK209; Li-TFS; TBP	Spin-coating	Au	50	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.105	22.77	0.7455	18.75	1.105	22.77	0.7455	18.75					buffer
1	112	Shi et al.	34	0	2021/3/15	Solar RRL	SLG | FTO | SnO2-np | MPTMS | Perovskite | Spiro-MeOTAD | Au			nip	FALSE	FALSE	FALSE	0	SLG | FTO	SnO2-np	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.1FA0.81MA0.09Pb(I0.9Br0.1)3	FALSE	FALSE		FALSE	Literature	2	Spin-coating	Liquid	N2	DMF; DMSO	19; 1	TRUE	70; 150	1; 15	FALSE	Spiro-MeOTAD	FK209; Li-TFS; TBP	Spin-coating	Au	50	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.101	22.21	0.7015	17.15	1.101	22.21	0.7015	17.15					buffer
